,url,step_1,step_2
816,https://www.allrecipes.com/thmb/8MxqiQuCwnAOBYS-6La5eiOqZS0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7151429-1065f9cef328494ab2108c540fb629ae.jpg,"Mix together 2 tablespoons of the olive oil, lemon juice, salt, and pepper in a medium bowl. Add the fish and stir enough to get it coated. Let it marinate for about 15 minutes. Remove fish from the marinade and pat dry.","Heat remaining olive oil in a large skillet over medium-high heat. Fry the onion until golden, about 8 minutes, then add the fish. Brown the chunks of fish, about 1 minute per side; remove from the pan and set aside."
817,https://www.allrecipes.com/thmb/krAAI2KuCs1BMfGZAjZDaXK0R_E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/225773-49f14c757374421fa298dda52fe85910.jpg,Preheat oven to 350 degrees F (175 degrees C). Line a 9x13 inch baking dish with aluminum foil.,"In a large bowl, mix together ground beef, bread crumbs, Italian seasoning, garlic, 1/2 cup of the mozzarella cheese, 1/2 cup of the Parmesan cheese, egg, onion and mushrooms. Spoon mixture evenly into the seeded bell peppers. Replace tops. Place stuffed peppers in lined baking dish."
818,https://www.allrecipes.com/thmb/fHKO6CpDN3okpUjm79oNjGTp9jk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/218723-italiansausageandmushroomlasagnawitbechamelsauce-passano-alr0321-9415-2000-80ad46bc31064c978c4b4612e19413f1.jpg,Preheat the oven to 375 degrees F (190 degrees C). Grease a 9x13-inch baking dish with cooking spray.,"Place sausage in a skillet over medium heat and cook until browned and crumbly, about 10 minutes. Drain and set aside."
819,,"Heat olive oil in a large saucepan or Dutch oven. Saute onions and garlic until tender, 2-3 minutes. Add remaining ingredients (except sausage links) and simmer over low heat for 3 hours.","With one hour cooking time remaining, cook and brown sausages in a skillet. When browned, place in sauce and continue to simmer. Remove bay leaves before serving. Serve over hot cooked noodles, with sausages on the side."
820,https://www.allrecipes.com/thmb/xEGSsIZdp3qv518PE6L1bKhvs1w=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2890292-e0855be08c5b44f2a43aab088e9605ab.jpg,"Place olive oil, butter, and garlic in a large pot; turn heat to high until garlic begins to sizzle, about 2 minutes. Turn heat down to medium; stir in onions and cook and stir until onions are translucent, 2 to 3 minutes. Pour wine over onion mixture; simmer until wine is partially evaporated, about 10 minutes.","Place tomatoes and basil in the bowl of a food processor; pulse to blend until tomatoes are chunky. Pour tomatoes into onion mixture; cook, stirring about every 5 minutes, until sauce darkens to a deep red color, about 40 minutes. Turn off heat."
821,https://www.allrecipes.com/thmb/4j9K8pd3dzPb-OcUtmXIS_8uWDE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/580102-sun-dried-tomato-and-bow-tie-pasta-KingCan-4x3-1-4a9cefdde08b47308dd1a97745e50709.jpg,"Combine basil, pine nuts, and 1 tablespoon of olive oil in a small bowl; set pesto aside.",Blanch sun-dried tomatoes for 30 seconds in boiling water. Drain well and slice into small pieces.
822,https://www.allrecipes.com/thmb/OXBtfMbf_xdzTHldNV-ZS1oWyoc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/820995-60c9d9a44d4d47ce836fafdbe13eb734.jpg,Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13-inch baking dish.,"Bring a large pot of lightly salted water to a rolling boil. Boil the noodles until cooked through yet firm to the bite, about 5 minutes; drain."
823,https://www.allrecipes.com/thmb/QO-b886M8fMo4eczZAn--sA6WvU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5579608-b39ec0456b60493fbffd81a37019bac4.jpg,Preheat oven to 350 degrees F (175 degrees C).,"Lightly brush pizza crust with olive oil. Spread with a thin layer of pizza sauce, and sprinkle with minced garlic. Remove thick stems from escarole, and arrange leaves over pizza. Cover with shredded mozzarella."
824,https://www.allrecipes.com/thmb/M39EEBTqyBhcLC6bSmDREvI3bOo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/993859-23a8e13d5ad340f5bc2e32670d29bd5e.jpg,"In a large pot over medium heat, cook and stir the ground beef until evenly brown; drain.","Mix the water, tomatoes, mushrooms, green bell pepper, onion, and garlic into the pot with the beef. Season with basil, salt, and pepper. Bring to a boil, reduce heat, and simmer 45 minutes."
825,https://www.allrecipes.com/thmb/4EnilDQHfTTWZy5qGk8HqjKu2hg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6631442-06c9d2a032ea476cbdc4cdbd0a54e239.jpg,"Preheat the oven's broiler. Brush the slices of bread lightly with olive oil, and place on a baking sheet. Toast under the broiler for about 3 minutes. Watch carefully. Rub each crostini with a garlic clove for flavor.","Place the tomatoes into a medium bowl, and drizzle with olive oil. Season with salt and pepper."
826,https://www.allrecipes.com/thmb/0kxxjN5FJKo60QcXa7gd_Y_JgyA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/962460-76cc80dc3959444b83ea395dcdf9b80f.jpg,Press chicken breasts with the palm of your hand to flatten to an even thickness.,Beat egg into a shallow bowl; place bread crumbs into a separate shallow bowl. Dip each chicken breast into beaten egg and press into bread crumbs to coat.
827,https://www.allrecipes.com/thmb/85XkC_rP35ouZn5s8myBZtd01Zs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1055809-547f5ffd08e240b1970ded54f9af1a3d.jpg,Preheat oven to 350 degrees F (175 degrees C).,"Mix sausage, ground turkey, eggs, Cheddar cheese, onion, and black pepper in a large bowl; roll into 1 1/2-inch balls. Arrange meatballs onto baking sheets."
828,https://www.allrecipes.com/thmb/XRBL_4TrcpE4b3AtIesFp3KZTFM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1104956-d94db99571fe440c8db69cc609e2ca82.jpg,"Cook and stir ground beef, Italian sausage, onion, and garlic in a large skillet over medium heat until the meat is crumbly and no longer pink, about 10 minutes. Drain grease and stir basil, oregano, brown sugar, red pepper flakes, 1 teaspoon salt, black pepper, tomatoes, and tomato paste into the meat. Bring to a boil, reduce heat to low, and simmer meat sauce for 30 minutes. Stir occasionally.",Preheat oven to 375 degrees F (190 degrees C). Grease a 9x13-inch baking dish.
829,https://www.allrecipes.com/thmb/8u2cT-hFFgyxswE6tAtDuyMVUAw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/937975-5e6d826c7eff419e8af2617be50a4bea.jpg,Preheat the oven to 350 degrees F (175 degrees C). Lightly grease a 2 quart casserole dish.,"In a medium bowl, toss together the carrots, bell pepper, onion, garlic, and spinach. In a separate bowl, blend together the Gouda cheese, mozzarella cheese, and sharp Cheddar cheese. Set aside."
830,https://www.allrecipes.com/thmb/tkh20k8-bODAF8pdDVDgUjYZICU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2828367-3479118261cf426d8c904ecc9dee035c.jpg,"Place rump roast in a slow cooker, fat-side up. Pour pepperoncini and juice over roast.",Cook on Low for 8 hours. Remove fat from roast and shred roast with 2 forks. Simmer roast in the juice for 1 hour more. Remove beef with a slotted spoon.
831,https://www.allrecipes.com/thmb/7ypQU1XveTXndTjdVGsP6C66OPU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2041716-e5c3ca14d1ee43cd8e4b0fd34eba02ae.jpg,"Heat 1/4 cup olive oil in a stockpot over medium heat. Cook neck bones, country-style pork rib, beef chuck, beef rib, and lamb shank in hot oil, turning regularly, until browned on all sides, 7 to 10 minutes. Remove all the meat to a large bowl.","Pour another 1/4 cup olive oil into the stockpot and heat over medium heat; stir a pinch of basil, a pinch of mint, and a pinch of red pepper flakes into the oil. Cook and stir onions in hot oil until translucent, about 5 minutes. Add garlic; cook and stir 1 minute more. Stir the tomato paste into the onion mixture until incorporated. Pour crushed tomatoes and water into the mixture and bring to a low boil. Add an additional 2 pinches each of basil, mint, and red pepper flakes. Season with salt and black pepper."
832,https://www.allrecipes.com/thmb/LK3BTor8R5aPY9Mot75TQFok9pk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5794350-445eff96bf5542218f7ca4857a999f40.jpg,"Crush garlic using a mortar and pestle. Add basil leaves gradually, making circular movements with the pestle, until a smooth paste forms. Season with salt. Transfer to a bowl and mix in olive oil.","Add almonds to a skillet over medium heat and toast, while stirring, until fragrant and lightly browned, 3 to 4 minutes. Add to mortar and pestle and crush into a coarse flour. Mix with basil paste in the bowl. Stir in tomatoes and add more olive oil if you like more sauce. Mix in Parmesan cheese and season with salt, pepper, and lemon juice."
833,https://www.allrecipes.com/thmb/kqfYdiUMdpnNo6iwcznnT4F-rpA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3313496-d9051dc1449c4e7ab8ea9b4ddb1358c5.jpg,"Combine chicken broth, chives, roasted garlic, and basil in a saucepan; bring to a boil. Reduce heat and simmer.","Heat vegetable oil and butter in a separate pot over medium heat; cook and stir shallot and garlic in the hot oil-butter mixture until shallot is softened, about 5 minutes. Add rice to shallot mixture; increase heat to medium-high. Cook and stir until rice is fragrant, about 2 minutes. Add wine, reduce heat to low, and simmer until wine is absorbed, about 5 minutes."
834,https://www.allrecipes.com/thmb/7FQh9kdTdhozOuHDpLV27pMSEP0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/218054_Spicy-Sausage-Broccoli-Rabe-Parmesan_MFS-7f81cbbac65f44a9b8426f1aa13f7ea3.jpg,"Fill a large pot with lightly salted water and bring to a rolling boil over high heat. Once the water is boiling, stir in the rotini, and return to a boil. Cook uncovered, stirring occasionally, until the pasta has cooked through, but is still firm to the bite, about 6 minutes. Drain well in a colander set in the sink.","While the pasta is cooking, place a steamer insert into a saucepan, and fill with water to just below the bottom of the steamer. Cover, and bring the water to a boil over high heat. Add the broccoli rabe, recover, and steam until just tender, about 2 minutes depending on thickness."
835,,Preheat the oven to 350 degrees F (175 degrees C).,Bring a large pot of lightly salted water to a boil. Add lasagna noodles and cook for 10 minutes or until al dente; drain.
836,,Combine 1/4 cup water and rennet in a small bowl; mix well.,Combine remaining 1/2 cup water and citric acid in another small bowl; mix until dissolved.
837,,"Cook Italian sausage and red pepper flakes in a Dutch oven over medium-high heat until crumbly, browned, and no longer pink, 10 to 15 minutes. Drain and set aside.","Cook bacon in the same Dutch oven over medium heat until crisp, about 10 minutes. Drain, leaving a few tablespoons of drippings with the bacon in the bottom of the Dutch oven. Stir in onions and garlic; cook until onions are soft and translucent, about 5 minutes."
838,https://www.allrecipes.com/thmb/F4JqwS-EiRnymxDlpgI0LItq8qw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/257831-20ee662c18134bf78a5c5cdc78bfc6c7.jpg,Saute the beef and onion. Drain.,"Stir in the tomato sauce, butter and sugar. Add the oregano, basil, salt, pepper and garlic powder to taste. Cook over low heat until hot."
839,https://www.allrecipes.com/thmb/g8Zx212GqmEbr1grmHWkosWf-SY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5193570-8e386bde68654ee08bbf2c8c6c687c4f.jpg,Preheat the oven to 400 degrees F (200 degrees C).,"Combine flour, water, 1 tablespoon olive oil, garlic powder, onion powder, Italian seasoning, salt, and pepper in a bowl; whisk until smooth. Let sit for 15 minutes."
840,https://www.allrecipes.com/thmb/fGI6j5wvC9itsN1E9NbRlp9Ufso=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2233291-2798f663a50b4390afe00ae39f26297a.jpg,"Place water, bottled clam juice, and reserved juice from canned clams into a medium saucepan. Set over medium-high heat; bring to a boil, then reduce heat to low.","In a large pot or deep skillet, melt butter over medium heat. Stir in onion, and cook until softened, stirring occasionally, about 10 minutes. Stir in rice, and cook, stirring, for 3 to 5 minutes. Do not let rice brown. Pour in wine, and cook, stirring, until the wine is evaporated. Add 1/2 cup of simmering broth, and stir until the broth is almost all evaporated. Then add another 1/2 cup of broth. Stir in saffron and basil. Continue adding broth 1/2 cup at a time and stirring until the liquid has evaporated until the rice is almost al dente, about 20 minutes."
841,https://www.allrecipes.com/thmb/9ZccgcBUHlIE9GMyBGZVD_82c0U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8145443-2ff858c70e42478c8cd0b9db800e1dcd.jpg,"Blend hulled strawberries, confectioners' sugar, and brandy in a blender until smooth. Chill in the refrigerator for 10 minutes.",Divide the strawberry mixture among three champagne flutes. Pour 1/2 cup sparkling wine into each flute and stir to combine. Garnish each glass with a whole strawberry.
842,https://www.allrecipes.com/thmb/Se37Bx8icqiTjJbYj-WRBp0pgds=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2059811-2890c132cf044d12a16e5617982c1e2d.jpg,Preheat oven to 400 degrees F (205 degrees C). Grease and flour one 9 inch round springform or regular pan.,"Combine the ricotta, confectioners' sugar and eggs. Blend well. Stir in vanilla, almond extract, rum extract, lemon juice, lemon zest and orange zest. Beat by hand until smooth and creamy. Pour batter into the prepared pan."
843,https://www.allrecipes.com/thmb/guBII2lydqkaDfGvF22nn4B16ts=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2515147-b2832ecc89e1492fb59effdc57ef631e.jpg,"Melt butter in a large skillet over medium high heat. Cook chicken breasts, turning occasionally and reducing heat when necessary, 5 minutes per side, or until no longer pink in center and juices run clear.","Add thyme, rosemary, garlic, black and green olives, mushrooms, pearl onions, and chicken stock to the skillet. Cover and simmer for 30 minutes, or until chicken is to desired tenderness. Stir in potatoes, peas, and wine. Cover and continue simmering another 20 minutes, stirring occasionally, or until potatoes are tender. Season to taste with salt and pepper, and serve."
844,,Preheat the oven to 350 degrees F (175 degrees C).,"Combine bread crumbs, egg, Parmesan cheese, milk, and onion in a large bowl. Add sausage to bread crumb mixture; mix well. Shape into 20 meatballs and place them on a shallow baking pan."
845,https://www.allrecipes.com/thmb/bLJ0i2cpvb37fthrgDLfLJQeg2U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/278862-9eceebfc93264405adc965b2d576c179.jpg,Separate rolls onto a cornmeal-sprinkled work surface. Cover with plastic wrap and let rest while preparing filling.,"Fry sausage in a 12-inch skillet, breaking it up into small bits with a spoon, until it loses its raw color, about 5 minutes. Depending on the amount of fat in the pan, drain or add oil to equal about 2 Tbs. Add onion and peppers; saute until tender, about 5 minutes. Stir in garlic. Transfer to a bowl. Cool to room temperature; stir in cheeses and optional parsley."
